"구분별","상태별","시점","인원[명]",
"충남","신규","2020. 03. 08","6",
"충남","신규","2020. 03. 09","4",
"충남","신규","2020. 03. 10","2",
"충남","신규","2020. 03. 11","8",
"충남","신규","2020. 03. 12","2",
"충남","신규","2020. 03. 13","1",
"충남","신규","2020. 03. 14","0",
"충남","신규","2020. 03. 15","0",
"충남","신규","2020. 03. 16","0",
"충남","신규","2020. 03. 17","0",
"충남","신규","2020. 03. 18","3",
"충남","신규","2020. 03. 19","0",
"충남","신규","2020. 03. 20","1",
"충남","신규","2020. 03. 21","0",
"충남","신규","2020. 03. 22","1",
"충남","신규","2020. 03. 23","0",
"충남","신규","2020. 03. 24","0",
"충남","신규","2020. 03. 25","3",
"충남","신규","2020. 03. 26","1",
"충남","신규","2020. 03. 27","0",
"충남","신규","2020. 03. 28","2",
"충남","신규","2020. 03. 29","1",
"충남","신규","2020. 03. 30","0",
"충남","신규","2020. 03. 31","1",
"충남","신규","2020. 04. 01","3",
"충남","신규","2020. 04. 02","2",
"충남","신규","2020. 04. 03","1",
"충남","신규","2020. 04. 04","1",
"충남","신규","2020. 04. 05","0",
"충남","신규","2020. 04. 06","1",
"충남","신규","2020. 04. 07","1",
"충남","신규","2020. 04. 08","0",
"충남","신규","2020. 04. 09","1",
"충남","신규","2020. 04. 10","0",
"충남","신규","2020. 04. 11","0",
"충남","신규","2020. 04. 12","1",
"충남","신규","2020. 04. 13","0",
"충남","신규","2020. 04. 14","0",
"충남","신규","2020. 04. 15","0",
"충남","신규","2020. 04. 16","0",
"충남","신규","2020. 04. 17","0",
"충남","신규","2020. 04. 18","2",
"충남","신규","2020. 04. 19","0",
"충남","신규","2020. 04. 20","0",
"충남","신규","2020. 04. 21","0",
"충남","신규","2020. 04. 22","0",
"충남","신규","2020. 04. 23","0",
"충남","신규","2020. 04. 24","0",
"충남","신규","2020. 04. 25","0",
"충남","신규","2020. 04. 26","0",
"충남","신규","2020. 04. 27","1",
"충남","신규","2020. 04. 28","0",
"충남","신규","2020. 04. 29","1",
"충남","신규","2020. 04. 30","0",
"충남","신규","2020. 05. 01","0",
"충남","신규","2020. 05. 02","0",
"충남","신규","2020. 05. 03","0",
"충남","신규","2020. 05. 04","0",
"충남","신규","2020. 05. 05","0",
"충남","신규","2020. 05. 06","0",
"충남","신규","2020. 05. 07","0",
"충남","신규","2020. 05. 08","0",
"충남","신규","2020. 05. 09","0",
"충남","신규","2020. 05. 10","0",
"충남","신규","2020. 05. 11","0",
"충남","신규","2020. 05. 12","0",
"충남","신규","2020. 05. 13","0",
"충남","신규","2020. 05. 14","1",
"충남","신규","2020. 05. 15","0",
"충남","신규","2020. 05. 16","0",
"충남","신규","2020. 05. 17","0",
"충남","신규","2020. 05. 18","0",
"충남","신규","2020. 05. 19","0",
"충남","신규","2020. 05. 20","0",
"충남","신규","2020. 05. 21","1",
"충남","신규","2020. 05. 22","0",
"충남","신규","2020. 05. 23","0",
"충남","신규","2020. 05. 24","0",
"충남","신규","2020. 05. 25","0",
"충남","신규","2020. 05. 26","0",
"충남","신규","2020. 05. 27","0",
"충남","신규","2020. 05. 28","1",
"충남","신규","2020. 05. 29","0",
"충남","신규","2020. 05. 30","0",
"충남","신규","2020. 05. 31","0",
"충남","신규","2020. 06. 01","0",
"충남","신규","2020. 06. 02","0",
"충남","신규","2020. 06. 03","0",
"충남","신규","2020. 06. 04","0",
"충남","신규","2020. 06. 05","1",
"충남","신규","2020. 06. 06","1",
"충남","신규","2020. 06. 07","0",
"충남","신규","2020. 06. 08","0",
"충남","신규","2020. 06. 09","2",
"충남","신규","2020. 06. 10","0",
"충남","신규","2020. 06. 11","0",
"충남","신규","2020. 06. 12","0",
"충남","신규","2020. 06. 13","1",
"충남","신규","2020. 06. 14","0",
"충남","신규","2020. 06. 15","2",
"충남","신규","2020. 06. 16","0",
"충남","신규","2020. 06. 17","1",
"충남","신규","2020. 06. 18","3",
"충남","신규","2020. 06. 19","0",
"충남","신규","2020. 06. 20","2",
"충남","신규","2020. 06. 21","1",
"충남","신규","2020. 06. 22","2",
"충남","신규","2020. 06. 23","0",
"충남","신규","2020. 06. 24","1",
"충남","신규","2020. 06. 25","1",
"충남","신규","2020. 06. 26","3",
"충남","신규","2020. 06. 27","0",
"충남","신규","2020. 06. 28","1",
"충남","신규","2020. 06. 29","0",
"충남","신규","2020. 06. 30","0",
"충남","신규","2020. 07. 01","1",
"충남","신규","2020. 07. 02","3",
"충남","신규","2020. 07. 03","1",
"충남","신규","2020. 07. 04","0",
"충남","신규","2020. 07. 05","0",
"충남","신규","2020. 07. 06","1",
"충남","신규","2020. 07. 07","0",
"충남","신규","2020. 07. 08","6",
"충남","신규","2020. 07. 09","1",
"충남","신규","2020. 07. 10","0",
"충남","신규","2020. 07. 11","1",
"충남","신규","2020. 07. 12","0",
"충남","신규","2020. 07. 13","4",
"충남","신규","2020. 07. 14","0",
"충남","신규","2020. 07. 15","0",
"충남","신규","2020. 07. 16","0",
"충남","신규","2020. 07. 17","0",
"충남","신규","2020. 07. 18","0",
"충남","신규","2020. 07. 19","0",
"충남","신규","2020. 07. 20","1",
"충남","신규","2020. 07. 21","0",
"충남","신규","2020. 07. 22","1",
"충남","신규","2020. 07. 23","0",
"충남","신규","2020. 07. 24","0",
"충남","신규","2020. 07. 25","0",
"충남","신규","2020. 07. 26","0",
"충남","신규","2020. 07. 27","1",
"충남","신규","2020. 07. 28","1",
"충남","신규","2020. 07. 29","0",
"충남","신규","2020. 07. 30","0",
"충남","신규","2020. 07. 31","1",
"충남","신규","2020. 08. 01","0",
"충남","신규","2020. 08. 02","0",
"충남","신규","2020. 08. 03","0",
"충남","신규","2020. 08. 04","0",
"충남","신규","2020. 08. 05","0",
"충남","신규","2020. 08. 06","2",
"충남","신규","2020. 08. 07","0",
"충남","신규","2020. 08. 08","0",
"충남","신규","2020. 08. 09","1",
"충남","신규","2020. 08. 10","0",
"충남","신규","2020. 08. 11","2",
"충남","신규","2020. 08. 12","1",
"충남","신규","2020. 08. 13","1",
"충남","신규","2020. 08. 14","3",
"충남","신규","2020. 08. 15","2",
"충남","신규","2020. 08. 16","5",
"충남","신규","2020. 08. 17","4",
"충남","신규","2020. 08. 18","5",
"충남","신규","2020. 08. 19","3",
"충남","신규","2020. 08. 20","5",
"충남","신규","2020. 08. 21","13",
"충남","신규","2020. 08. 22","7",
"충남","신규","2020. 08. 23","10",
"충남","신규","2020. 08. 24","8",
"충남","신규","2020. 08. 25","9",
"충남","신규","2020. 08. 26","12",
"충남","신규","2020. 08. 27","15",
"충남","신규","2020. 08. 28","9",
"충남","신규","2020. 08. 29","8",
"충남","신규","2020. 08. 30","8",
"충남","신규","2020. 08. 31","9",
"충남","신규","2020. 09. 01","7",
"충남","신규","2020. 09. 02","7",
"충남","신규","2020. 09. 03","7",
"충남","신규","2020. 09. 04","21",
"충남","신규","2020. 09. 05","4",
"충남","신규","2020. 09. 06","2",
"충남","신규","2020. 09. 07","3",
"충남","신규","2020. 09. 08","0",
"충남","신규","2020. 09. 09","8",
"충남","신규","2020. 09. 10","12",
"충남","신규","2020. 09. 11","14",
"충남","신규","2020. 09. 12","6",
"충남","신규","2020. 09. 13","11",
"충남","신규","2020. 09. 14","8",
"충남","신규","2020. 09. 15","3",
"충남","신규","2020. 09. 16","2",
"충남","신규","2020. 09. 17","10",
"충남","신규","2020. 09. 18","6",
"충남","신규","2020. 09. 19","4",
"충남","신규","2020. 09. 20","1",
"충남","신규","2020. 09. 21","0",
"충남","신규","2020. 09. 22","0",
"충남","신규","2020. 09. 23","5",
"충남","신규","2020. 09. 24","1",
"충남","신규","2020. 09. 25","1",
"충남","신규","2020. 09. 26","0",
"충남","신규","2020. 09. 27","2",
"충남","신규","2020. 09. 28","0",
"충남","신규","2020. 09. 29","2",
"충남","신규","2020. 09. 30","5",
"충남","신규","2020. 10. 01","3",
"충남","신규","2020. 10. 02","1",
"충남","신규","2020. 10. 03","1",
"충남","신규","2020. 10. 04","0",
"충남","신규","2020. 10. 05","2",
"충남","신규","2020. 10. 06","0",
"충남","신규","2020. 10. 07","0",
"충남","신규","2020. 10. 08","0",
"충남","신규","2020. 10. 09","0",
"충남","신규","2020. 10. 10","3",
"충남","신규","2020. 10. 11","1",
"충남","신규","2020. 10. 12","2",
"충남","신규","2020. 10. 13","2",
"충남","신규","2020. 10. 14","1",
"충남","신규","2020. 10. 15","0",
"충남","신규","2020. 10. 16","1",
"충남","신규","2020. 10. 17","2",
"충남","신규","2020. 10. 18","0",
"충남","신규","2020. 10. 19","2",
"충남","신규","2020. 10. 20","2",
"충남","신규","2020. 10. 21","0",
"충남","신규","2020. 10. 22","11",
"충남","신규","2020. 10. 23","4",
"충남","신규","2020. 10. 24","5",
"충남","신규","2020. 10. 25","2",
"충남","신규","2020. 10. 26","1",
"충남","신규","2020. 10. 27","1",
"충남","신규","2020. 10. 28","1",
"충남","신규","2020. 10. 29","1",
"충남","신규","2020. 10. 30","3",
"충남","신규","2020. 10. 31","5",
"충남","신규","2020. 11. 01","9",
"충남","신규","2020. 11. 02","11",
"충남","신규","2020. 11. 03","7",
"충남","신규","2020. 11. 04","10",
"충남","신규","2020. 11. 05","23",
"충남","신규","2020. 11. 06","25",
"충남","신규","2020. 11. 07","9",
"충남","신규","2020. 11. 08","9",
"충남","신규","2020. 11. 09","10",
"충남","신규","2020. 11. 10","4",
"충남","신규","2020. 11. 11","7",
"충남","누적","2020. 03. 02","",
"충남","누적","2020. 03. 04","82",
"충남","누적","2020. 03. 05","86",
"충남","누적","2020. 03. 06","90",
"충남","누적","2020. 03. 07","92",
"충남","누적","2020. 03. 08","98",
"충남","누적","2020. 03. 09","102",
"충남","누적","2020. 03. 10","104",
"충남","누적","2020. 03. 11","112",
"충남","누적","2020. 03. 12","114",
"충남","누적","2020. 03. 13","115",
"충남","누적","2020. 03. 14","115",
"충남","누적","2020. 03. 15","115",
"충남","누적","2020. 03. 16","115",
"충남","누적","2020. 03. 17","115",
"충남","누적","2020. 03. 18","118",
"충남","누적","2020. 03. 19","118",
"충남","누적","2020. 03. 20","119",
"충남","누적","2020. 03. 21","119",
"충남","누적","2020. 03. 22","120",
"충남","누적","2020. 03. 23","120",
"충남","누적","2020. 03. 24","120",
"충남","누적","2020. 03. 25","123",
"충남","누적","2020. 03. 26","124",
"충남","누적","2020. 03. 27","124",
"충남","누적","2020. 03. 28","126",
"충남","누적","2020. 03. 29","127",
"충남","누적","2020. 03. 30","127",
"충남","누적","2020. 03. 31","128",
"충남","누적","2020. 04. 01","131",
"충남","누적","2020. 04. 02","133",
"충남","누적","2020. 04. 03","134",
"충남","누적","2020. 04. 04","135",
"충남","누적","2020. 04. 05","135",
"충남","누적","2020. 04. 06","136",
"충남","누적","2020. 04. 07","137",
"충남","누적","2020. 04. 08","137",
"충남","누적","2020. 04. 09","138",
"충남","누적","2020. 04. 10","138",
"충남","누적","2020. 04. 11","138",
"충남","누적","2020. 04. 12","139",
"충남","누적","2020. 04. 13","139",
"충남","누적","2020. 04. 14","139",
"충남","누적","2020. 04. 15","139",
"충남","누적","2020. 04. 16","139",
"충남","누적","2020. 04. 17","139",
"충남","누적","2020. 04. 18","141",
"충남","누적","2020. 04. 19","141",
"충남","누적","2020. 04. 20","141",
"충남","누적","2020. 04. 21","141",
"충남","누적","2020. 04. 22","141",
"충남","누적","2020. 04. 23","141",
"충남","누적","2020. 04. 24","141",
"충남","누적","2020. 04. 25","141",
"충남","누적","2020. 04. 26","141",
"충남","누적","2020. 04. 27","142",
"충남","누적","2020. 04. 28","142",
"충남","누적","2020. 04. 29","143",
"충남","누적","2020. 04. 30","143",
"충남","누적","2020. 05. 01","143",
"충남","누적","2020. 05. 02","143",
"충남","누적","2020. 05. 03","143",
"충남","누적","2020. 05. 04","143",
"충남","누적","2020. 05. 05","143",
"충남","누적","2020. 05. 06","143",
"충남","누적","2020. 05. 07","143",
"충남","누적","2020. 05. 08","143",
"충남","누적","2020. 05. 09","143",
"충남","누적","2020. 05. 10","143",
"충남","누적","2020. 05. 11","143",
"충남","누적","2020. 05. 12","143",
"충남","누적","2020. 05. 13","143",
"충남","누적","2020. 05. 14","144",
"충남","누적","2020. 05. 15","144",
"충남","누적","2020. 05. 16","144",
"충남","누적","2020. 05. 17","144",
"충남","누적","2020. 05. 18","144",
"충남","누적","2020. 05. 19","144",
"충남","누적","2020. 05. 20","144",
"충남","누적","2020. 05. 21","145",
"충남","누적","2020. 05. 22","145",
"충남","누적","2020. 05. 23","145",
"충남","누적","2020. 05. 24","145",
"충남","누적","2020. 05. 25","145",
"충남","누적","2020. 05. 26","145",
"충남","누적","2020. 05. 27","145",
"충남","누적","2020. 05. 28","146",
"충남","누적","2020. 05. 29","146",
"충남","누적","2020. 05. 30","146",
"충남","누적","2020. 05. 31","146",
"충남","누적","2020. 06. 01","146",
"충남","누적","2020. 06. 02","146",
"충남","누적","2020. 06. 03","146",
"충남","누적","2020. 06. 04","146",
"충남","누적","2020. 06. 05","147",
"충남","누적","2020. 06. 06","148",
"충남","누적","2020. 06. 07","148",
"충남","누적","2020. 06. 08","148",
"충남","누적","2020. 06. 09","150",
"충남","누적","2020. 06. 10","150",
"충남","누적","2020. 06. 11","150",
"충남","누적","2020. 06. 12","150",
"충남","누적","2020. 06. 13","151",
"충남","누적","2020. 06. 14","151",
"충남","누적","2020. 06. 15","152",
"충남","누적","2020. 06. 16","152",
"충남","누적","2020. 06. 17","153",
"충남","누적","2020. 06. 18","156",
"충남","누적","2020. 06. 19","156",
"충남","누적","2020. 06. 20","158",
"충남","누적","2020. 06. 21","159",
"충남","누적","2020. 06. 22","161",
"충남","누적","2020. 06. 23","161",
"충남","누적","2020. 06. 24","162",
"충남","누적","2020. 06. 25","163",
"충남","누적","2020. 06. 26","166",
"충남","누적","2020. 06. 27","166",
"충남","누적","2020. 06. 28","167",
"충남","누적","2020. 06. 29","167",
"충남","누적","2020. 06. 30","167",
"충남","누적","2020. 07. 01","168",
"충남","누적","2020. 07. 02","171",
"충남","누적","2020. 07. 03","172",
"충남","누적","2020. 07. 04","172",
"충남","누적","2020. 07. 05","172",
"충남","누적","2020. 07. 06","173",
"충남","누적","2020. 07. 07","173",
"충남","누적","2020. 07. 08","179",
"충남","누적","2020. 07. 09","180",
"충남","누적","2020. 07. 10","180",
"충남","누적","2020. 07. 11","181",
"충남","누적","2020. 07. 12","181",
"충남","누적","2020. 07. 13","185",
"충남","누적","2020. 07. 14","185",
"충남","누적","2020. 07. 15","185",
"충남","누적","2020. 07. 16","185",
"충남","누적","2020. 07. 17","185",
"충남","누적","2020. 07. 18","185",
"충남","누적","2020. 07. 19","185",
"충남","누적","2020. 07. 20","186",
"충남","누적","2020. 07. 21","186",
"충남","누적","2020. 07. 22","187",
"충남","누적","2020. 07. 23","187",
"충남","누적","2020. 07. 24","187",
"충남","누적","2020. 07. 25","187",
"충남","누적","2020. 07. 26","187",
"충남","누적","2020. 07. 27","188",
"충남","누적","2020. 07. 28","189",
"충남","누적","2020. 07. 29","189",
"충남","누적","2020. 07. 30","189",
"충남","누적","2020. 07. 31","190",
"충남","누적","2020. 08. 01","190",
"충남","누적","2020. 08. 02","190",
"충남","누적","2020. 08. 03","190",
"충남","누적","2020. 08. 04","190",
"충남","누적","2020. 08. 05","190",
"충남","누적","2020. 08. 06","192",
"충남","누적","2020. 08. 07","192",
"충남","누적","2020. 08. 08","192",
"충남","누적","2020. 08. 09","193",
"충남","누적","2020. 08. 10","193",
"충남","누적","2020. 08. 11","195",
